split,class,filename,binary_label
train,tampered_photo,00181.jpg,tampered
train,tampered_stamp,00181.jpg,tampered
train,genuine,00182.jpg,genuine
train,tampered_text,00182.jpg,tampered
train,tampered_photo,00182.jpg,tampered
train,tampered_stamp,00182.jpg,tampered
train,genuine,00183.jpg,genuine
train,tampered_text,00183.jpg,tampered
train,tampered_photo,00183.jpg,tampered
train,tampered_stamp,00183.jpg,tampered
train,genuine,00184.jpg,genuine
train,tampered_text,00184.jpg,tampered
train,tampered_photo,00184.jpg,tampered
train,tampered_stamp,00184.jpg,tampered
train,genuine,00185.jpg,genuine
train,tampered_text,00185.jpg,tampered
train,tampered_photo,00185.jpg,tampered
train,tampered_stamp,00185.jpg,tampered
train,genuine,00186.jpg,genuine
train,tampered_text,00186.jpg,tampered
train,tampered_photo,00186.jpg,tampered
train,tampered_stamp,00186.jpg,tampered
train,genuine,00187.jpg,genuine
train,tampered_text,00187.jpg,tampered
train,tampered_photo,00187.jpg,tampered
train,tampered_stamp,00187.jpg,tampered
train,genuine,00188.jpg,genuine
train,tampered_text,00188.jpg,tampered
train,tampered_photo,00188.jpg,tampered
train,tampered_stamp,00188.jpg,tampered
train,genuine,00189.jpg,genuine
train,tampered_text,00189.jpg,tampered
train,tampered_photo,00189.jpg,tampered
train,tampered_stamp,00189.jpg,tampered
train,genuine,00190.jpg,genuine
train,tampered_text,00190.jpg,tampered
train,tampered_photo,00190.jpg,tampered
train,tampered_stamp,00190.jpg,tampered
train,genuine,00191.jpg,genuine
train,tampered_text,00191.jpg,tampered
train,tampered_photo,00191.jpg,tampered
train,tampered_stamp,00191.jpg,tampered
train,genuine,00192.jpg,genuine
train,tampered_text,00192.jpg,tampered
train,tampered_photo,00192.jpg,tampered
train,tampered_stamp,00192.jpg,tampered
train,genuine,00193.jpg,genuine
train,tampered_text,00193.jpg,tampered
train,tampered_photo,00193.jpg,tampered
train,tampered_stamp,00193.jpg,tampered
train,genuine,00194.jpg,genuine
train,tampered_text,00194.jpg,tampered
train,tampered_photo,00194.jpg,tampered
train,tampered_stamp,00194.jpg,tampered
train,genuine,00195.jpg,genuine
train,tampered_text,00195.jpg,tampered
train,tampered_photo,00195.jpg,tampered
train,tampered_stamp,00195.jpg,tampered
train,genuine,00196.jpg,genuine
train,tampered_text,00196.jpg,tampered
train,tampered_photo,00196.jpg,tampered
train,tampered_stamp,00196.jpg,tampered
train,genuine,00197.jpg,genuine
train,tampered_text,00197.jpg,tampered
train,tampered_photo,00197.jpg,tampered
train,tampered_stamp,00197.jpg,tampered
train,genuine,00198.jpg,genuine
train,tampered_text,00198.jpg,tampered
train,tampered_photo,00198.jpg,tampered
train,tampered_stamp,00198.jpg,tampered
train,genuine,00199.jpg,genuine
train,tampered_text,00199.jpg,tampered
train,tampered_photo,00199.jpg,tampered
train,tampered_stamp,00199.jpg,tampered
train,genuine,00200.jpg,genuine
train,tampered_text,00200.jpg,tampered
train,tampered_photo,00200.jpg,tampered
train,tampered_stamp,00200.jpg,tampered
train,genuine,00201.jpg,genuine
train,tampered_text,00201.jpg,tampered
train,tampered_photo,00201.jpg,tampered
train,tampered_stamp,00201.jpg,tampered
train,genuine,00202.jpg,genuine
train,tampered_text,00202.jpg,tampered
train,tampered_photo,00202.jpg,tampered
train,tampered_stamp,00202.jpg,tampered
train,genuine,00203.jpg,genuine
train,tampered_text,00203.jpg,tampered
train,tampered_photo,00203.jpg,tampered
train,tampered_stamp,00203.jpg,tampered
train,genuine,00204.jpg,genuine
train,tampered_text,00204.jpg,tampered
train,tampered_photo,00204.jpg,tampered
train,tampered_stamp,00204.jpg,tampered
train,genuine,00205.jpg,genuine
train,tampered_text,00205.jpg,tampered
train,tampered_photo,00205.jpg,tampered
train,tampered_stamp,00205.jpg,tampered
train,genuine,00206.jpg,genuine
train,tampered_text,00206.jpg,tampered
train,tampered_photo,00206.jpg,tampered
train,tampered_stamp,00206.jpg,tampered
train,genuine,00207.jpg,genuine
train,tampered_text,00207.jpg,tampered
train,tampered_photo,00207.jpg,tampered
train,tampered_stamp,00207.jpg,tampered
train,genuine,00208.jpg,genuine
train,tampered_text,00208.jpg,tampered
train,tampered_photo,00208.jpg,tampered
train,tampered_stamp,00208.jpg,tampered
train,genuine,00209.jpg,genuine
train,tampered_text,00209.jpg,tampered
train,tampered_photo,00209.jpg,tampered
train,tampered_stamp,00209.jpg,tampered
train,genuine,00210.jpg,genuine
train,tampered_text,00210.jpg,tampered
train,tampered_photo,00210.jpg,tampered
train,tampered_stamp,00210.jpg,tampered
train,genuine,00211.jpg,genuine
train,tampered_text,00211.jpg,tampered
train,tampered_photo,00211.jpg,tampered
train,tampered_stamp,00211.jpg,tampered
train,genuine,00212.jpg,genuine
train,tampered_text,00212.jpg,tampered
train,tampered_photo,00212.jpg,tampered
train,tampered_stamp,00212.jpg,tampered
train,genuine,00213.jpg,genuine
train,tampered_text,00213.jpg,tampered
train,tampered_photo,00213.jpg,tampered
train,tampered_stamp,00213.jpg,tampered
train,genuine,00214.jpg,genuine
train,tampered_text,00214.jpg,tampered
train,tampered_photo,00214.jpg,tampered
train,tampered_stamp,00214.jpg,tampered
train,genuine,00215.jpg,genuine
train,tampered_text,00215.jpg,tampered
train,tampered_photo,00215.jpg,tampered
train,tampered_stamp,00215.jpg,tampered
train,genuine,00216.jpg,genuine
train,tampered_text,00216.jpg,tampered
train,tampered_photo,00216.jpg,tampered
train,tampered_stamp,00216.jpg,tampered
train,genuine,00217.jpg,genuine
train,tampered_text,00217.jpg,tampered
train,tampered_photo,00217.jpg,tampered
train,tampered_stamp,00217.jpg,tampered
train,genuine,00218.jpg,genuine
train,tampered_text,00218.jpg,tampered
train,tampered_photo,00218.jpg,tampered
train,tampered_stamp,00218.jpg,tampered
train,genuine,00219.jpg,genuine
train,tampered_text,00219.jpg,tampered
train,tampered_photo,00219.jpg,tampered
train,tampered_stamp,00219.jpg,tampered
train,genuine,00220.jpg,genuine
train,tampered_text,00220.jpg,tampered
train,tampered_photo,00220.jpg,tampered
train,tampered_stamp,00220.jpg,tampered
train,genuine,00221.jpg,genuine
train,tampered_text,00221.jpg,tampered
train,tampered_photo,00221.jpg,tampered
train,tampered_stamp,00221.jpg,tampered
train,genuine,00222.jpg,genuine
train,tampered_text,00222.jpg,tampered
train,tampered_photo,00222.jpg,tampered
train,tampered_stamp,00222.jpg,tampered
train,genuine,00223.jpg,genuine
train,tampered_text,00223.jpg,tampered
train,tampered_photo,00223.jpg,tampered
train,tampered_stamp,00223.jpg,tampered
train,genuine,00224.jpg,genuine
train,tampered_text,00224.jpg,tampered
train,tampered_photo,00224.jpg,tampered
train,tampered_stamp,00224.jpg,tampered
train,genuine,00225.jpg,genuine
train,tampered_text,00225.jpg,tampered
train,tampered_photo,00225.jpg,tampered
train,tampered_stamp,00225.jpg,tampered
train,genuine,00226.jpg,genuine
train,tampered_text,00226.jpg,tampered
train,tampered_photo,00226.jpg,tampered
train,tampered_stamp,00226.jpg,tampered
train,genuine,00227.jpg,genuine
train,tampered_text,00227.jpg,tampered
train,tampered_photo,00227.jpg,tampered
train,tampered_stamp,00227.jpg,tampered
train,genuine,00228.jpg,genuine
train,tampered_text,00228.jpg,tampered
train,tampered_photo,00228.jpg,tampered
train,tampered_stamp,00228.jpg,tampered
train,genuine,00229.jpg,genuine
train,tampered_text,00229.jpg,tampered
train,tampered_photo,00229.jpg,tampered
train,tampered_stamp,00229.jpg,tampered
train,genuine,00230.jpg,genuine
train,tampered_text,00230.jpg,tampered
train,tampered_photo,00230.jpg,tampered
train,tampered_stamp,00230.jpg,tampered
train,genuine,00231.jpg,genuine
train,tampered_text,00231.jpg,tampered
train,tampered_photo,00231.jpg,tampered
train,tampered_stamp,00231.jpg,tampered
train,genuine,00232.jpg,genuine
train,tampered_text,00232.jpg,tampered
train,tampered_photo,00232.jpg,tampered
train,tampered_stamp,00232.jpg,tampered
train,genuine,00233.jpg,genuine
train,tampered_text,00233.jpg,tampered
train,tampered_photo,00233.jpg,tampered
train,tampered_stamp,00233.jpg,tampered
train,genuine,00234.jpg,genuine
train,tampered_text,00234.jpg,tampered
train,tampered_photo,00234.jpg,tampered
train,tampered_stamp,00234.jpg,tampered
train,genuine,00235.jpg,genuine
train,tampered_text,00235.jpg,tampered
train,tampered_photo,00235.jpg,tampered
train,tampered_stamp,00235.jpg,tampered
train,genuine,00236.jpg,genuine
train,tampered_text,00236.jpg,tampered
train,tampered_photo,00236.jpg,tampered
train,tampered_stamp,00236.jpg,tampered
train,genuine,00237.jpg,genuine
train,tampered_text,00237.jpg,tampered
train,tampered_photo,00237.jpg,tampered
train,tampered_stamp,00237.jpg,tampered
train,genuine,00238.jpg,genuine
train,tampered_text,00238.jpg,tampered
train,tampered_photo,00238.jpg,tampered
train,tampered_stamp,00238.jpg,tampered
train,genuine,00239.jpg,genuine
train,tampered_text,00239.jpg,tampered
train,tampered_photo,00239.jpg,tampered
train,tampered_stamp,00239.jpg,tampered
train,genuine,00240.jpg,genuine
train,tampered_text,00240.jpg,tampered
train,tampered_photo,00240.jpg,tampered
train,tampered_stamp,00240.jpg,tampered
train,genuine,00241.jpg,genuine
train,tampered_text,00241.jpg,tampered
train,tampered_photo,00241.jpg,tampered
train,tampered_stamp,00241.jpg,tampered
train,genuine,00242.jpg,genuine
train,tampered_text,00242.jpg,tampered
train,tampered_photo,00242.jpg,tampered
train,tampered_stamp,00242.jpg,tampered
train,genuine,00243.jpg,genuine
train,tampered_text,00243.jpg,tampered
train,tampered_photo,00243.jpg,tampered
train,tampered_stamp,00243.jpg,tampered
train,genuine,00244.jpg,genuine
train,tampered_text,00244.jpg,tampered
train,tampered_photo,00244.jpg,tampered
train,tampered_stamp,00244.jpg,tampered
train,genuine,00245.jpg,genuine
train,tampered_text,00245.jpg,tampered
train,tampered_photo,00245.jpg,tampered
train,tampered_stamp,00245.jpg,tampered
train,genuine,00246.jpg,genuine
train,tampered_text,00246.jpg,tampered
train,tampered_photo,00246.jpg,tampered
train,tampered_stamp,00246.jpg,tampered
train,genuine,00247.jpg,genuine
train,tampered_text,00247.jpg,tampered
train,tampered_photo,00247.jpg,tampered
train,tampered_stamp,00247.jpg,tampered
train,genuine,00248.jpg,genuine
train,tampered_text,00248.jpg,tampered
train,tampered_photo,00248.jpg,tampered
train,tampered_stamp,00248.jpg,tampered
train,genuine,00249.jpg,genuine
train,tampered_text,00249.jpg,tampered
train,tampered_photo,00249.jpg,tampered
train,tampered_stamp,00249.jpg,tampered
train,genuine,00250.jpg,genuine
train,tampered_text,00250.jpg,tampered
train,tampered_photo,00250.jpg,tampered
train,tampered_stamp,00250.jpg,tampered
train,genuine,00251.jpg,genuine
train,tampered_text,00251.jpg,tampered
train,tampered_photo,00251.jpg,tampered
train,tampered_stamp,00251.jpg,tampered
train,genuine,00252.jpg,genuine
train,tampered_text,00252.jpg,tampered
train,tampered_photo,00252.jpg,tampered
train,tampered_stamp,00252.jpg,tampered
train,genuine,00253.jpg,genuine
train,tampered_text,00253.jpg,tampered
train,tampered_photo,00253.jpg,tampered
train,tampered_stamp,00253.jpg,tampered
train,genuine,00254.jpg,genuine
train,tampered_text,00254.jpg,tampered
train,tampered_photo,00254.jpg,tampered
train,tampered_stamp,00254.jpg,tampered
train,genuine,00255.jpg,genuine
train,tampered_text,00255.jpg,tampered
train,tampered_photo,00255.jpg,tampered
train,tampered_stamp,00255.jpg,tampered
train,genuine,00256.jpg,genuine
train,tampered_text,00256.jpg,tampered
train,tampered_photo,00256.jpg,tampered
train,tampered_stamp,00256.jpg,tampered
train,genuine,00257.jpg,genuine
train,tampered_text,00257.jpg,tampered
train,tampered_photo,00257.jpg,tampered
train,tampered_stamp,00257.jpg,tampered
train,genuine,00258.jpg,genuine
train,tampered_text,00258.jpg,tampered
train,tampered_photo,00258.jpg,tampered
train,tampered_stamp,00258.jpg,tampered
train,genuine,00259.jpg,genuine
train,tampered_text,00259.jpg,tampered
train,tampered_photo,00259.jpg,tampered
train,tampered_stamp,00259.jpg,tampered
train,genuine,00260.jpg,genuine
train,tampered_text,00260.jpg,tampered
train,tampered_photo,00260.jpg,tampered
train,tampered_stamp,00260.jpg,tampered
train,genuine,00261.jpg,genuine
train,tampered_text,00261.jpg,tampered
train,tampered_photo,00261.jpg,tampered
train,tampered_stamp,00261.jpg,tampered
train,genuine,00262.jpg,genuine
train,tampered_text,00262.jpg,tampered
train,tampered_photo,00262.jpg,tampered
train,tampered_stamp,00262.jpg,tampered
train,genuine,00263.jpg,genuine
train,tampered_text,00263.jpg,tampered
train,tampered_photo,00263.jpg,tampered
train,tampered_stamp,00263.jpg,tampered
train,genuine,00264.jpg,genuine
train,tampered_text,00264.jpg,tampered
train,tampered_photo,00264.jpg,tampered
train,tampered_stamp,00264.jpg,tampered
train,genuine,00265.jpg,genuine
train,tampered_text,00265.jpg,tampered
train,tampered_photo,00265.jpg,tampered
train,tampered_stamp,00265.jpg,tampered
train,genuine,00266.jpg,genuine
train,tampered_text,00266.jpg,tampered
train,tampered_photo,00266.jpg,tampered
train,tampered_stamp,00266.jpg,tampered
train,genuine,00267.jpg,genuine
train,tampered_text,00267.jpg,tampered
train,tampered_photo,00267.jpg,tampered
train,tampered_stamp,00267.jpg,tampered
train,genuine,00268.jpg,genuine
train,tampered_text,00268.jpg,tampered
train,tampered_photo,00268.jpg,tampered
train,tampered_stamp,00268.jpg,tampered
train,genuine,00269.jpg,genuine
train,tampered_text,00269.jpg,tampered
train,tampered_photo,00269.jpg,tampered
train,tampered_stamp,00269.jpg,tampered
train,genuine,00270.jpg,genuine
train,tampered_text,00270.jpg,tampered
train,tampered_photo,00270.jpg,tampered
train,tampered_stamp,00270.jpg,tampered
train,genuine,00271.jpg,genuine
train,tampered_text,00271.jpg,tampered
train,tampered_photo,00271.jpg,tampered
train,tampered_stamp,00271.jpg,tampered
train,genuine,00272.jpg,genuine
train,tampered_text,00272.jpg,tampered
train,tampered_photo,00272.jpg,tampered
train,tampered_stamp,00272.jpg,tampered
train,genuine,00273.jpg,genuine
train,tampered_text,00273.jpg,tampered
train,tampered_photo,00273.jpg,tampered
train,tampered_stamp,00273.jpg,tampered
train,genuine,00274.jpg,genuine
train,tampered_text,00274.jpg,tampered
train,tampered_photo,00274.jpg,tampered
train,tampered_stamp,00274.jpg,tampered
train,genuine,00275.jpg,genuine
train,tampered_text,00275.jpg,tampered
train,tampered_photo,00275.jpg,tampered
train,tampered_stamp,00275.jpg,tampered
train,genuine,00276.jpg,genuine
train,tampered_text,00276.jpg,tampered
train,tampered_photo,00276.jpg,tampered
train,tampered_stamp,00276.jpg,tampered
train,genuine,00277.jpg,genuine
train,tampered_text,00277.jpg,tampered
train,tampered_photo,00277.jpg,tampered
train,tampered_stamp,00277.jpg,tampered
train,genuine,00278.jpg,genuine
train,tampered_text,00278.jpg,tampered
train,tampered_photo,00278.jpg,tampered
train,tampered_stamp,00278.jpg,tampered
train,genuine,00279.jpg,genuine
train,tampered_text,00279.jpg,tampered
train,tampered_photo,00279.jpg,tampered
train,tampered_stamp,00279.jpg,tampered
train,genuine,00280.jpg,genuine
train,tampered_text,00280.jpg,tampered
train,tampered_photo,00280.jpg,tampered
train,tampered_stamp,00280.jpg,tampered
train,genuine,00281.jpg,genuine
train,tampered_text,00281.jpg,tampered
train,tampered_photo,00281.jpg,tampered
train,tampered_stamp,00281.jpg,tampered
train,genuine,00282.jpg,genuine
train,tampered_text,00282.jpg,tampered
train,tampered_photo,00282.jpg,tampered
train,tampered_stamp,00282.jpg,tampered
train,genuine,00283.jpg,genuine
train,tampered_text,00283.jpg,tampered
train,tampered_photo,00283.jpg,tampered
train,tampered_stamp,00283.jpg,tampered
train,genuine,00284.jpg,genuine
train,tampered_text,00284.jpg,tampered
train,tampered_photo,00284.jpg,tampered
train,tampered_stamp,00284.jpg,tampered
train,genuine,00285.jpg,genuine
train,tampered_text,00285.jpg,tampered
train,tampered_photo,00285.jpg,tampered
train,tampered_stamp,00285.jpg,tampered
train,genuine,00286.jpg,genuine
train,tampered_text,00286.jpg,tampered
train,tampered_photo,00286.jpg,tampered
train,tampered_stamp,00286.jpg,tampered
train,genuine,00287.jpg,genuine
train,tampered_text,00287.jpg,tampered
train,tampered_photo,00287.jpg,tampered
train,tampered_stamp,00287.jpg,tampered
train,genuine,00288.jpg,genuine
train,tampered_text,00288.jpg,tampered
train,tampered_photo,00288.jpg,tampered
train,tampered_stamp,00288.jpg,tampered
train,genuine,00289.jpg,genuine
train,tampered_text,00289.jpg,tampered
train,tampered_photo,00289.jpg,tampered
train,tampered_stamp,00289.jpg,tampered
train,genuine,00290.jpg,genuine
train,tampered_text,00290.jpg,tampered
train,tampered_photo,00290.jpg,tampered
train,tampered_stamp,00290.jpg,tampered
train,genuine,00291.jpg,genuine
train,tampered_text,00291.jpg,tampered
train,tampered_photo,00291.jpg,tampered
train,tampered_stamp,00291.jpg,tampered
train,genuine,00292.jpg,genuine
train,tampered_text,00292.jpg,tampered
train,tampered_photo,00292.jpg,tampered
train,tampered_stamp,00292.jpg,tampered
train,genuine,00293.jpg,genuine
train,tampered_text,00293.jpg,tampered
train,tampered_photo,00293.jpg,tampered
train,tampered_stamp,00293.jpg,tampered
train,genuine,00294.jpg,genuine
train,tampered_text,00294.jpg,tampered
train,tampered_photo,00294.jpg,tampered
train,tampered_stamp,00294.jpg,tampered
train,genuine,00295.jpg,genuine
train,tampered_text,00295.jpg,tampered
train,tampered_photo,00295.jpg,tampered
train,tampered_stamp,00295.jpg,tampered
train,genuine,00296.jpg,genuine
train,tampered_text,00296.jpg,tampered
train,tampered_photo,00296.jpg,tampered
train,tampered_stamp,00296.jpg,tampered
train,genuine,00297.jpg,genuine
train,tampered_text,00297.jpg,tampered
train,tampered_photo,00297.jpg,tampered
train,tampered_stamp,00297.jpg,tampered
train,genuine,00298.jpg,genuine
train,tampered_text,00298.jpg,tampered
train,tampered_photo,00298.jpg,tampered
train,tampered_stamp,00298.jpg,tampered
train,genuine,00299.jpg,genuine
train,tampered_text,00299.jpg,tampered
train,tampered_photo,00299.jpg,tampered
train,tampered_stamp,00299.jpg,tampered
train,genuine,00300.jpg,genuine
train,tampered_text,00300.jpg,tampered
train,tampered_photo,00300.jpg,tampered
train,tampered_stamp,00300.jpg,tampered
train,genuine,00301.jpg,genuine
train,tampered_text,00301.jpg,tampered
train,tampered_photo,00301.jpg,tampered
train,tampered_stamp,00301.jpg,tampered
train,genuine,00302.jpg,genuine
train,tampered_text,00302.jpg,tampered
train,tampered_photo,00302.jpg,tampered
train,tampered_stamp,00302.jpg,tampered
train,genuine,00303.jpg,genuine
train,tampered_text,00303.jpg,tampered
train,tampered_photo,00303.jpg,tampered
train,tampered_stamp,00303.jpg,tampered
train,genuine,00304.jpg,genuine
train,tampered_text,00304.jpg,tampered
train,tampered_photo,00304.jpg,tampered
train,tampered_stamp,00304.jpg,tampered
train,genuine,00305.jpg,genuine
train,tampered_text,00305.jpg,tampered
train,tampered_photo,00305.jpg,tampered
train,tampered_stamp,00305.jpg,tampered
train,genuine,00306.jpg,genuine
train,tampered_text,00306.jpg,tampered
train,tampered_photo,00306.jpg,tampered
train,tampered_stamp,00306.jpg,tampered
train,genuine,00307.jpg,genuine
train,tampered_text,00307.jpg,tampered
train,tampered_photo,00307.jpg,tampered
train,tampered_stamp,00307.jpg,tampered
train,genuine,00308.jpg,genuine
train,tampered_text,00308.jpg,tampered
train,tampered_photo,00308.jpg,tampered
train,tampered_stamp,00308.jpg,tampered
train,genuine,00309.jpg,genuine
train,tampered_text,00309.jpg,tampered
train,tampered_photo,00309.jpg,tampered
train,tampered_stamp,00309.jpg,tampered
train,genuine,00310.jpg,genuine
train,tampered_text,00310.jpg,tampered
train,tampered_photo,00310.jpg,tampered
train,tampered_stamp,00310.jpg,tampered
train,genuine,00311.jpg,genuine
train,tampered_text,00311.jpg,tampered
train,tampered_photo,00311.jpg,tampered
train,tampered_stamp,00311.jpg,tampered
train,genuine,00312.jpg,genuine
train,tampered_text,00312.jpg,tampered
train,tampered_photo,00312.jpg,tampered
train,tampered_stamp,00312.jpg,tampered
train,genuine,00313.jpg,genuine
train,tampered_text,00313.jpg,tampered
train,tampered_photo,00313.jpg,tampered
train,tampered_stamp,00313.jpg,tampered
train,genuine,00314.jpg,genuine
train,tampered_text,00314.jpg,tampered
train,tampered_photo,00314.jpg,tampered
train,tampered_stamp,00314.jpg,tampered
train,genuine,00315.jpg,genuine
train,tampered_text,00315.jpg,tampered
train,tampered_photo,00315.jpg,tampered
train,tampered_stamp,00315.jpg,tampered
train,genuine,00316.jpg,genuine
train,tampered_text,00316.jpg,tampered
train,tampered_photo,00316.jpg,tampered
train,tampered_stamp,00316.jpg,tampered
train,genuine,00317.jpg,genuine
train,tampered_text,00317.jpg,tampered
train,tampered_photo,00317.jpg,tampered
train,tampered_stamp,00317.jpg,tampered
train,genuine,00318.jpg,genuine
train,tampered_text,00318.jpg,tampered
train,tampered_photo,00318.jpg,tampered
train,tampered_stamp,00318.jpg,tampered
train,genuine,00319.jpg,genuine
train,tampered_text,00319.jpg,tampered
train,tampered_photo,00319.jpg,tampered
train,tampered_stamp,00319.jpg,tampered
val,genuine,00320.jpg,genuine
val,tampered_text,00320.jpg,tampered
val,tampered_photo,00320.jpg,tampered
val,tampered_stamp,00320.jpg,tampered
val,genuine,00321.jpg,genuine
val,tampered_text,00321.jpg,tampered
val,tampered_photo,00321.jpg,tampered
val,tampered_stamp,00321.jpg,tampered
val,genuine,00322.jpg,genuine
val,tampered_text,00322.jpg,tampered
val,tampered_photo,00322.jpg,tampered
val,tampered_stamp,00322.jpg,tampered
val,genuine,00323.jpg,genuine
val,tampered_text,00323.jpg,tampered
val,tampered_photo,00323.jpg,tampered
val,tampered_stamp,00323.jpg,tampered
val,genuine,00324.jpg,genuine
val,tampered_text,00324.jpg,tampered
val,tampered_photo,00324.jpg,tampered
val,tampered_stamp,00324.jpg,tampered
val,genuine,00325.jpg,genuine
val,tampered_text,00325.jpg,tampered
val,tampered_photo,00325.jpg,tampered
val,tampered_stamp,00325.jpg,tampered
val,genuine,00326.jpg,genuine
val,tampered_text,00326.jpg,tampered
val,tampered_photo,00326.jpg,tampered
val,tampered_stamp,00326.jpg,tampered
val,genuine,00327.jpg,genuine
val,tampered_text,00327.jpg,tampered
val,tampered_photo,00327.jpg,tampered
val,tampered_stamp,00327.jpg,tampered
val,genuine,00328.jpg,genuine
val,tampered_text,00328.jpg,tampered
val,tampered_photo,00328.jpg,tampered
val,tampered_stamp,00328.jpg,tampered
val,genuine,00329.jpg,genuine
val,tampered_text,00329.jpg,tampered
val,tampered_photo,00329.jpg,tampered
val,tampered_stamp,00329.jpg,tampered
val,genuine,00330.jpg,genuine
val,tampered_text,00330.jpg,tampered
val,tampered_photo,00330.jpg,tampered
val,tampered_stamp,00330.jpg,tampered
val,genuine,00331.jpg,genuine
val,tampered_text,00331.jpg,tampered
val,tampered_photo,00331.jpg,tampered
val,tampered_stamp,00331.jpg,tampered
val,genuine,00332.jpg,genuine
val,tampered_text,00332.jpg,tampered
val,tampered_photo,00332.jpg,tampered
val,tampered_stamp,00332.jpg,tampered
val,genuine,00333.jpg,genuine
val,tampered_text,00333.jpg,tampered
val,tampered_photo,00333.jpg,tampered
val,tampered_stamp,00333.jpg,tampered
val,genuine,00334.jpg,genuine
val,tampered_text,00334.jpg,tampered
val,tampered_photo,00334.jpg,tampered
val,tampered_stamp,00334.jpg,tampered
val,genuine,00335.jpg,genuine
val,tampered_text,00335.jpg,tampered
val,tampered_photo,00335.jpg,tampered
val,tampered_stamp,00335.jpg,tampered
val,genuine,00336.jpg,genuine
val,tampered_text,00336.jpg,tampered
val,tampered_photo,00336.jpg,tampered
val,tampered_stamp,00336.jpg,tampered
val,genuine,00337.jpg,genuine
val,tampered_text,00337.jpg,tampered
val,tampered_photo,00337.jpg,tampered
val,tampered_stamp,00337.jpg,tampered
val,genuine,00338.jpg,genuine
val,tampered_text,00338.jpg,tampered
val,tampered_photo,00338.jpg,tampered
val,tampered_stamp,00338.jpg,tampered
val,genuine,00339.jpg,genuine
val,tampered_text,00339.jpg,tampered
val,tampered_photo,00339.jpg,tampered
val,tampered_stamp,00339.jpg,tampered
val,genuine,00340.jpg,genuine
val,tampered_text,00340.jpg,tampered
val,tampered_photo,00340.jpg,tampered
val,tampered_stamp,00340.jpg,tampered
val,genuine,00341.jpg,genuine
val,tampered_text,00341.jpg,tampered
val,tampered_photo,00341.jpg,tampered
val,tampered_stamp,00341.jpg,tampered
val,genuine,00342.jpg,genuine
val,tampered_text,00342.jpg,tampered
val,tampered_photo,00342.jpg,tampered
val,tampered_stamp,00342.jpg,tampered
val,genuine,00343.jpg,genuine
val,tampered_text,00343.jpg,tampered
val,tampered_photo,00343.jpg,tampered
val,tampered_stamp,00343.jpg,tampered
val,genuine,00344.jpg,genuine
val,tampered_text,00344.jpg,tampered
val,tampered_photo,00344.jpg,tampered
val,tampered_stamp,00344.jpg,tampered
val,genuine,00345.jpg,genuine
val,tampered_text,00345.jpg,tampered
val,tampered_photo,00345.jpg,tampered
val,tampered_stamp,00345.jpg,tampered
val,genuine,00346.jpg,genuine
val,tampered_text,00346.jpg,tampered
val,tampered_photo,00346.jpg,tampered
val,tampered_stamp,00346.jpg,tampered
val,genuine,00347.jpg,genuine
val,tampered_text,00347.jpg,tampered
val,tampered_photo,00347.jpg,tampered
val,tampered_stamp,00347.jpg,tampered
val,genuine,00348.jpg,genuine
val,tampered_text,00348.jpg,tampered
val,tampered_photo,00348.jpg,tampered
val,tampered_stamp,00348.jpg,tampered
val,genuine,00349.jpg,genuine
val,tampered_text,00349.jpg,tampered
val,tampered_photo,00349.jpg,tampered
val,tampered_stamp,00349.jpg,tampered
val,genuine,00350.jpg,genuine
val,tampered_text,00350.jpg,tampered
val,tampered_photo,00350.jpg,tampered
val,tampered_stamp,00350.jpg,tampered
val,genuine,00351.jpg,genuine
val,tampered_text,00351.jpg,tampered
val,tampered_photo,00351.jpg,tampered
val,tampered_stamp,00351.jpg,tampered
val,genuine,00352.jpg,genuine
val,tampered_text,00352.jpg,tampered
val,tampered_photo,00352.jpg,tampered
val,tampered_stamp,00352.jpg,tampered
val,genuine,00353.jpg,genuine
val,tampered_text,00353.jpg,tampered
val,tampered_photo,00353.jpg,tampered
val,tampered_stamp,00353.jpg,tampered
val,genuine,00354.jpg,genuine
val,tampered_text,00354.jpg,tampered
val,tampered_photo,00354.jpg,tampered
val,tampered_stamp,00354.jpg,tampered
val,genuine,00355.jpg,genuine
val,tampered_text,00355.jpg,tampered
val,tampered_photo,00355.jpg,tampered
val,tampered_stamp,00355.jpg,tampered
val,genuine,00356.jpg,genuine
val,tampered_text,00356.jpg,tampered
val,tampered_photo,00356.jpg,tampered
val,tampered_stamp,00356.jpg,tampered
val,genuine,00357.jpg,genuine
val,tampered_text,00357.jpg,tampered
val,tampered_photo,00357.jpg,tampered
val,tampered_stamp,00357.jpg,tampered
val,genuine,00358.jpg,genuine
val,tampered_text,00358.jpg,tampered
val,tampered_photo,00358.jpg,tampered
val,tampered_stamp,00358.jpg,tampered
val,genuine,00359.jpg,genuine
val,tampered_text,00359.jpg,tampered
val,tampered_photo,00359.jpg,tampered
val,tampered_stamp,00359.jpg,tampered
test,genuine,00360.jpg,genuine
test,tampered_text,00360.jpg,tampered
test,tampered_photo,00360.jpg,tampered
test,tampered_stamp,00360.jpg,tampered
test,genuine,00361.jpg,genuine
test,tampered_text,00361.jpg,tampered
test,tampered_photo,00361.jpg,tampered
test,tampered_stamp,00361.jpg,tampered
test,genuine,00362.jpg,genuine
test,tampered_text,00362.jpg,tampered
test,tampered_photo,00362.jpg,tampered
test,tampered_stamp,00362.jpg,tampered
